# Filename: profiles_2015.csv
id|filepath|name|date|dob|city|country|height|weight|occupation
6112|/home/comp141/profile_system/pictures/697269.png|Aden Gideon|2012/9/1|1992/10/21|Boston|Portugal|164|69|Lawyer
6113|/home/comp141/profile_system/pictures/940842.png|Brody Magnus|2008/11/18|1981/12/12|Las Vegas|Indonesia|165|88|Manager
6114|/home/comp141/profile_system/pictures/798461.png|Elias Bridger|2015/8/21|1992/7/20|Chicago|Portugal|192|64|Architect
6115|/home/comp141/profile_system/pictures/294212.png|Leonidas Tyson|2013/6/26|1989/12/17|Boston|Chile|161|108|Pilot
6116|/home/comp141/profile_system/pictures/748276.png|Orlando Santino|2008/4/5|1985/3/2|Denver|France|160|67|Manager
6117|/home/comp141/profile_system/pictures/093885.png|Romeo Hudson|2014/6/11|1993/11/25|Chicago|China|184|74|Architect
6118|/home/comp141/profile_system/pictures/894046.png|Shepherd Nicolas|2007/10/18|1985/9/9|Seattle|UK|173|85|Analyst
6119|/home/comp141/profile_system/pictures/250189.png|Marvin Cyrus|2005/5/13|1996/2/24|San Francisco|Indonesia|190|91|Nurse
6120|/home/comp141/profile_system/pictures/062885.png|Lukas Chase|2008/5/16|1981/11/15|New York|Chile|170|71|Teacher
6121|/home/comp141/profile_system/pictures/721462.png|Aden Elian|2011/4/18|1989/6/4|Seattle|Peru|185|67|Consultant
6122|/home/comp141/profile_system/pictures/245793.png|Titan Quincy|2010/12/1|1987/10/28|Austin|China|163|62|Teacher
6123|/home/comp141/profile_system/pictures/485371.png|Mccoy Myles|2014/2/10|1994/11/3|New York|Brazil|161|91|Artist
6124|/home/comp141/profile_system/pictures/301145.png|Mylo Ben|2015/12/15|1994/12/15|Boston|Peru|181|91|Lawyer
6125|/home/comp141/profile_system/pictures/805250.png|Axton Patrick|2014/9/27|1999/11/16|Phoenix|France|164|68|Analyst
6126|/home/comp141/profile_system/pictures/424471.png|Clyde Grant|2012/9/9|2000/3/16|Miami|India|177|96|Pilot
6127|/home/comp141/profile_system/pictures/418209.png|Aron Izael|2009/12/17|1983/12/9|San Francisco|Germany|164|82|Designer
6128|/home/comp141/profile_system/pictures/920412.png|Cal Rhett|2014/2/20|1980/9/6|Chicago|Brazil|167|103|Consultant
6129|/home/comp141/profile_system/pictures/289616.png|Zavier Semaj|2006/11/4|1981/10/2|Miami|Germany|188|78|Designer
6130|/home/comp141/profile_system/pictures/043601.png|Sutton Wes|2007/10/12|2000/11/2|Phoenix|Chile|187|61|Architect
6131|/home/comp141/profile_system/pictures/842445.png|Marcus Walter|2007/6/17|1993/7/7|Chicago|Japan|188|98|Manager
6132|/home/comp141/profile_system/pictures/650767.png|Lawrence Reid|2013/11/21|1989/10/6|Las Vegas|Chile|184|60|Photographer
6133|/home/comp141/profile_system/pictures/939001.png|Ozzy Khaza|2013/3/9|1980/9/7|Austin|Chile|180|89|Lawyer
6134|/home/comp141/profile_system/pictures/844552.png|Derrick Ignacio|2009/11/9|1992/1/19|Phoenix|Brazil|188|81|Consultant
6135|/home/comp141/profile_system/pictures/973798.png|Marcelo Seven|2015/6/23|1986/4/21|Boston|Canada|173|76|Engineer
6136|/home/comp141/profile_system/pictures/008796.png|Lincoln Finnley|2007/5/23|1990/11/4|San Francisco|China|174|60|Designer
6137|/home/comp141/profile_system/pictures/424138.png|Parker Barrett|2014/12/17|1988/1/6|New York|USA|172|99|Consultant
6138|/home/comp141/profile_system/pictures/384760.png|Thatcher Leighton|2015/7/17|1994/3/3|Seattle|Peru|186|92|Lawyer
6139|/home/comp141/profile_system/pictures/172055.png|Jackson Evander|2012/11/28|1989/8/11|Austin|India|167|69|Pilot
6140|/home/comp141/profile_system/pictures/875279.png|Ronan Finnegan|2013/3/26|1991/10/22|Boston|Brazil|173|80|Consultant
6141|/home/comp141/profile_system/pictures/915604.png|Harry Zain|2008/6/18|1998/4/8|New York|France|184|105|Photographer
6142|/home/comp141/profile_system/pictures/768735.png|Imran Wilder|2006/4/18|1997/12/4|San Francisco|China|176|87|Photographer
6143|/home/comp141/profile_system/pictures/023478.png|Kash Axel|2007/3/25|1989/4/20|Denver|Germany|192|96|Architect
6144|/home/comp141/profile_system/pictures/352974.png|Princeton Edison|2011/1/14|1993/12/4|Las Vegas|France|182|91|Architect
6145|/home/comp141/profile_system/pictures/380766.png|Fernando Atharv|2006/10/4|1984/11/16|Chicago|USA|168|61|Artist
6146|/home/comp141/profile_system/pictures/950605.png|Lennon Zyaire|2006/1/11|1987/5/18|Seattle|Japan|182|107|Manager
6147|/home/comp141/profile_system/pictures/235783.png|Ezequiel Raymond|2011/7/20|1999/3/21|Miami|Brazil|191|60|Artist
6148|/home/comp141/profile_system/pictures/300029.png|Jase Duncan|2015/9/17|1999/9/1|Boston|China|182|63|Engineer
6149|/home/comp141/profile_system/pictures/723154.png|Brodie Briar|2009/10/6|1996/10/17|Denver|France|192|105|Artist
6150|/home/comp141/profile_system/pictures/179026.png|Zaid Harlem|2014/6/25|1987/11/11|Austin|UK|178|58|Photographer
6151|/home/comp141/profile_system/pictures/679463.png|Arlo Wylder|2005/8/11|1991/5/22|Phoenix|Germany|188|89|Photographer
6152|/home/comp141/profile_system/pictures/568684.png|Seven Erick|2012/12/8|1987/9/15|Chicago|Canada|168|72|Architect
6153|/home/comp141/profile_system/pictures/250573.png|Greyson Kasen|2005/2/17|1984/1/5|Chicago|UK|193|70|Consultant
6154|/home/comp141/profile_system/pictures/163274.png|Holden Waylen|2014/5/1|1996/7/3|Seattle|UK|180|92|Consultant
6155|/home/comp141/profile_system/pictures/854039.png|Luis Blake|2012/6/16|1982/7/21|Phoenix|Canada|176|70|Lawyer
6156|/home/comp141/profile_system/pictures/720193.png|Axl Cillian|2014/9/22|1998/5/25|Chicago|India|192|82|Artist
6157|/home/comp141/profile_system/pictures/175678.png|Everett Levi|2010/9/19|1989/10/15|Denver|UK|179|79|Teacher
6158|/home/comp141/profile_system/pictures/069584.png|Lee Josiah|2011/6/17|1992/1/20|Las Vegas|Chile|190|66|Designer
6159|/home/comp141/profile_system/pictures/441342.png|Dorian Emmanuel|2006/9/28|1985/2/3|San Francisco|India|194|83|Photographer
6160|/home/comp141/profile_system/pictures/603654.png|Morgan Zion|2014/3/19|1985/10/17|Chicago|Chile|180|97|Designer
6161|/home/comp141/profile_system/pictures/000184.png|Axel Jakai|2012/10/4|1986/5/15|New York|Germany|187|109|Manager
6162|/home/comp141/profile_system/pictures/176916.png|Felipe Maurice|2007/4/1|1988/6/8|Seattle|Argentina|178|61|Artist
6163|/home/comp141/profile_system/pictures/897731.png|Emmitt Westin|2014/12/14|1986/8/24|Phoenix|Japan|190|102|Manager
6164|/home/comp141/profile_system/pictures/554610.png|Aziel Ameer|2011/8/15|1989/5/27|Phoenix|Japan|188|61|Engineer
6165|/home/comp141/profile_system/pictures/200194.png|Clyde Jeremy|2012/1/16|1991/7/12|Boston|Germany|183|92|Photographer
6166|/home/comp141/profile_system/pictures/541001.png|Rayden Bellamy|2015/9/27|1994/12/14|Austin|Australia|165|79|Engineer
6167|/home/comp141/profile_system/pictures/762958.png|Cal Osman|2007/1/28|1985/1/5|Seattle|Portugal|170|93|Nurse
6168|/home/comp141/profile_system/pictures/873735.png|Osiris Kiaan|2014/7/16|1988/6/6|New York|Brazil|175|103|Consultant
6169|/home/comp141/profile_system/pictures/750085.png|Nixon Justice|2010/12/28|1985/4/7|Phoenix|Indonesia|177|85|Engineer
6170|/home/comp141/profile_system/pictures/563669.png|Kendrick Abel|2008/2/24|1984/6/19|San Francisco|Peru|176|91|Manager
6171|/home/comp141/profile_system/pictures/187107.png|Frank Mael|2015/7/9|1992/1/8|Denver|Argentina|181|73|Designer
6172|/home/comp141/profile_system/pictures/407009.png|Declan Ezequiel|2009/1/11|1999/7/24|Las Vegas|South Africa|173|102|Architect
6173|/home/comp141/profile_system/pictures/094809.png|Mack Ryland|2013/11/16|1991/10/4|Austin|Canada|166|70|Teacher
6174|/home/comp141/profile_system/pictures/304359.png|Jeffrey Mathew|2008/4/23|1991/4/26|Miami|Chile|182|93|Engineer
6175|/home/comp141/profile_system/pictures/954845.png|Jayson Peyton|2011/2/25|1983/9/3|New York|Chile|178|66|Teacher
6176|/home/comp141/profile_system/pictures/324426.png|Misael Francis|2011/9/25|1990/10/10|New York|Brazil|168|61|Photographer
6177|/home/comp141/profile_system/pictures/043854.png|Asa Taylor|2006/4/20|1994/9/23|Phoenix|Canada|186|103|Pilot
6178|/home/comp141/profile_system/pictures/874977.png|Armani Colton|2012/1/9|1983/11/26|Miami|UK|182|76|Pilot
6179|/home/comp141/profile_system/pictures/157324.png|Hassan Brandon|2009/8/24|1987/8/27|Miami|UK|189|94|Architect
6180|/home/comp141/profile_system/pictures/519911.png|Corbin Charlie|2008/9/24|1993/3/14|Boston|Peru|191|67|Teacher
6181|/home/comp141/profile_system/pictures/891873.png|Marco Izael|2012/5/6|1988/3/7|Denver|Germany|167|76|Lawyer
6182|/home/comp141/profile_system/pictures/523251.png|Van Zaire|2009/4/5|1987/10/17|Boston|India|175|77|Pilot
6183|/home/comp141/profile_system/pictures/433201.png|Ryan Isaias|2010/5/11|1992/6/6|Denver|Brazil|163|62|Engineer
6184|/home/comp141/profile_system/pictures/029544.png|Carlos Ellis|2007/11/8|1982/9/11|Chicago|UK|192|64|Analyst
6185|/home/comp141/profile_system/pictures/838495.png|Eliseo Carl|2011/8/5|1981/8/20|Austin|Peru|169|73|Architect
6186|/home/comp141/profile_system/pictures/546972.png|Kieran Bridger|2009/2/12|1999/7/4|New York|India|162|73|Analyst
6187|/home/comp141/profile_system/pictures/727481.png|Ayden Jasiel|2013/6/28|1989/10/14|Miami|Chile|190|66|Designer
6188|/home/comp141/profile_system/pictures/003233.png|Maurice Jamari|2013/5/8|1981/12/25|Miami|India|176|76|Nurse
6189|/home/comp141/profile_system/pictures/067289.png|Zechariah Ariel|2015/9/5|1985/5/10|New York|Chile|178|93|Designer
6190|/home/comp141/profile_system/pictures/713877.png|Anakin Rex|2011/8/15|1985/6/4|Miami|Canada|186|101|Architect
6191|/home/comp141/profile_system/pictures/868393.png|Kayden Chase|2008/11/25|1990/9/5|Chicago|Chile|166|83|Nurse
6192|/home/comp141/profile_system/pictures/743988.png|Jayceon Zyaire|2013/6/6|1993/10/2|Austin|Japan|194|89|Consultant
6193|/home/comp141/profile_system/pictures/412078.png|Thomas Sterling|2014/5/20|1981/5/21|Denver|Brazil|191|73|Photographer
6194|/home/comp141/profile_system/pictures/687109.png|Samir Musa|2012/7/5|1982/7/24|Phoenix|China|182|71|Manager
6195|/home/comp141/profile_system/pictures/157985.png|Desmond Harrison|2013/8/26|1998/3/16|Seattle|USA|166|66|Manager
6196|/home/comp141/profile_system/pictures/937996.png|Jerry Judson|2005/7/10|1997/10/28|New York|Argentina|192|83|Lawyer
6197|/home/comp141/profile_system/pictures/313653.png|Xavier Reign|2014/6/9|1981/12/28|Boston|China|191|74|Artist
6198|/home/comp141/profile_system/pictures/310875.png|Parker Titan|2014/6/5|1998/11/24|Austin|Chile|191|95|Artist
6199|/home/comp141/profile_system/pictures/364738.png|Austin Elio|2013/3/28|1983/12/9|Boston|Germany|176|101|Architect
6200|/home/comp141/profile_system/pictures/175365.png|Princeton Kohen|2010/7/5|1994/6/28|Miami|USA|171|93|Nurse
6201|/home/comp141/profile_system/pictures/814265.png|Harvey Valentin|2006/5/24|1990/11/5|New York|Germany|181|82|Architect
6202|/home/comp141/profile_system/pictures/030208.png|Nathanael Bjorn|2013/6/5|2000/2/16|Phoenix|Germany|169|90|Consultant
6203|/home/comp141/profile_system/pictures/084817.png|Gunnar Braylen|2005/4/4|1990/4/13|Chicago|Indonesia|163|58|Designer
6204|/home/comp141/profile_system/pictures/239674.png|Forrest Alexander|2006/6/18|1988/6/20|San Francisco|USA|171|104|Lawyer
6205|/home/comp141/profile_system/pictures/598174.png|Ronan Aziel|2006/1/12|1986/9/15|Denver|UK|171|67|Teacher
6206|/home/comp141/profile_system/pictures/150597.png|Zavier Conner|2015/6/10|1986/12/28|Boston|UK|188|66|Manager
6207|/home/comp141/profile_system/pictures/264175.png|Robin Ty|2011/10/20|1982/7/16|Austin|Peru|172|83|Teacher
6208|/home/comp141/profile_system/pictures/306036.png|Kaden Koa|2014/12/10|1994/8/16|San Francisco|France|192|59|Designer
6209|/home/comp141/profile_system/pictures/595979.png|Azrael Marcel|2015/5/7|1980/9/14|New York|Portugal|181|91|Manager
6210|/home/comp141/profile_system/pictures/925661.png|Alvin Cayden|2006/4/10|1990/9/8|New York|Japan|167|75|Analyst
6211|/home/comp141/profile_system/pictures/655932.png|Nico Ryatt|2015/8/17|1982/4/24|Miami|Chile|164|92|Consultant
6212|/home/comp141/profile_system/pictures/223138.png|Yosef Hayes|2014/1/15|1980/7/25|Seattle|South Africa|170|83|Analyst
6213|/home/comp141/profile_system/pictures/027968.png|Logan Ocean|2011/7/13|1990/9/20|Seattle|Argentina|194|82|Analyst
6214|/home/comp141/profile_system/pictures/410359.png|Tobias Cain|2009/7/7|1980/11/14|San Francisco|Argentina|174|69|Artist
6215|/home/comp141/profile_system/pictures/737007.png|Cairo Drake|2009/5/20|1983/1/12|Chicago|India|161|84|Analyst
6216|/home/comp141/profile_system/pictures/928864.png|Dennis Boone|2014/4/26|1982/9/15|Las Vegas|Argentina|179|92|Nurse
6217|/home/comp141/profile_system/pictures/210444.png|Amiri Romeo|2012/11/2|2000/4/24|San Francisco|Canada|182|66|Pilot
6218|/home/comp141/profile_system/pictures/379165.png|Lucca Bruce|2005/8/16|1989/12/23|Seattle|Portugal|175|107|Photographer
6219|/home/comp141/profile_system/pictures/798554.png|Xavier Emmitt|2009/3/25|1997/8/26|Phoenix|Chile|178|73|Architect
6220|/home/comp141/profile_system/pictures/834941.png|Roger Lewis|2011/3/4|1998/7/5|Denver|USA|194|79|Photographer
6221|/home/comp141/profile_system/pictures/474945.png|Nash Patrick|2008/3/12|1999/7/13|Chicago|Argentina|169|77|Artist
6222|/home/comp141/profile_system/pictures/180238.png|Rhodes Christopher|2010/12/7|1984/11/12|Denver|Canada|172|75|Pilot
6223|/home/comp141/profile_system/pictures/186813.png|Javier Adam|2008/12/23|1992/8/8|Boston|Canada|161|96|Lawyer
6224|/home/comp141/profile_system/pictures/675961.png|Ezra Lorenzo|2013/10/25|1983/8/28|Boston|Chile|183|99|Manager
6225|/home/comp141/profile_system/pictures/620757.png|Jose Derrick|2008/5/19|1999/10/1|Las Vegas|Portugal|193|70|Teacher
6226|/home/comp141/profile_system/pictures/608553.png|Jaziel Omari|2012/1/14|1992/10/18|Boston|Japan|186|68|Analyst
6227|/home/comp141/profile_system/pictures/941376.png|Seven Nelson|2015/10/26|1984/10/24|Austin|Brazil|181|95|Lawyer
6228|/home/comp141/profile_system/pictures/413948.png|Rudy Antonio|2010/9/27|1981/4/24|Denver|Chile|165|108|Photographer
6229|/home/comp141/profile_system/pictures/463511.png|Damari Jameson|2008/11/3|1994/5/18|Chicago|France|179|73|Nurse
6230|/home/comp141/profile_system/pictures/707302.png|Kendrick Salvador|2009/9/28|1999/2/10|Denver|China|175|107|Architect
6231|/home/comp141/profile_system/pictures/036652.png|Hassan Riggs|2009/6/23|1981/4/18|Austin|Peru|167|89|Analyst
6232|/home/comp141/profile_system/pictures/523480.png|Wilder Sage|2011/7/2|1999/8/2|Boston|Brazil|176|101|Teacher
6233|/home/comp141/profile_system/pictures/618746.png|Robert Casen|2011/9/24|1981/10/25|Phoenix|Peru|188|74|Analyst
6234|/home/comp141/profile_system/pictures/862485.png|Aron Semaj|2009/8/25|1981/11/4|Denver|Japan|162|90|Designer
6235|/home/comp141/profile_system/pictures/781951.png|Marcellus Weston|2015/10/27|1994/1/6|Phoenix|Brazil|173|66|Teacher
6236|/home/comp141/profile_system/pictures/448009.png|Murphy Manuel|2014/3/11|1993/9/5|Chicago|Brazil|169|88|Nurse
6237|/home/comp141/profile_system/pictures/121506.png|Mordechai Oscar|2009/9/23|1996/11/26|Chicago|Australia|160|60|Teacher
6238|/home/comp141/profile_system/pictures/015123.png|Prince Jovanni|2014/10/9|1993/1/20|Chicago|UK|161|71|Architect
6239|/home/comp141/profile_system/pictures/648425.png|Ivan Hamza|2014/3/3|1996/9/11|Las Vegas|Japan|184|109|Lawyer
6240|/home/comp141/profile_system/pictures/851041.png|Apollo Michael|2010/12/16|1983/2/24|Phoenix|China|193|86|Lawyer
6241|/home/comp141/profile_system/pictures/925840.png|Tyler Dante|2014/10/6|1983/1/3|San Francisco|Chile|181|109|Artist
6242|/home/comp141/profile_system/pictures/320713.png|Logan Peyton|2014/7/23|1984/10/10|Las Vegas|Japan|161|63|Lawyer
6243|/home/comp141/profile_system/pictures/525012.png|Kiaan Colson|2006/7/6|1996/2/2|Las Vegas|Peru|190|72|Lawyer
6244|/home/comp141/profile_system/pictures/388223.png|Forrest Asher|2005/4/24|1989/2/26|New York|Chile|176|92|Manager
6245|/home/comp141/profile_system/pictures/097123.png|Oakley Brodie|2012/1/20|1982/1/4|New York|Peru|186|73|Manager
6246|/home/comp141/profile_system/pictures/071507.png|Ronald Kylan|2012/8/24|1992/7/23|Las Vegas|Germany|172|103|Analyst
6247|/home/comp141/profile_system/pictures/154330.png|Dominick Emmitt|2015/4/7|1986/7/5|Denver|Germany|181|72|Analyst
6248|/home/comp141/profile_system/pictures/526700.png|Kyro Ameer|2013/9/23|2000/8/12|Phoenix|Indonesia|188|76|Analyst
6249|/home/comp141/profile_system/pictures/294987.png|Xavier Atlas|2012/7/13|1995/11/11|San Francisco|France|191|78|Photographer
6250|/home/comp141/profile_system/pictures/419798.png|Stefan Griffin|2006/10/4|1986/10/6|San Francisco|China|164|72|Designer
6251|/home/comp141/profile_system/pictures/166668.png|Rex Jimmy|2007/9/19|1990/1/21|Chicago|Peru|189|108|Teacher
6252|/home/comp141/profile_system/pictures/510699.png|Abdiel Johnathan|2010/10/26|1989/3/3|New York|Canada|165|103|Consultant
6253|/home/comp141/profile_system/pictures/168148.png|Jeremias Reuben|2015/4/13|1985/8/24|Las Vegas|UK|174|84|Nurse
6254|/home/comp141/profile_system/pictures/207678.png|Jase Kelvin|2010/4/16|1990/12/10|Las Vegas|South Africa|191|98|Artist
6255|/home/comp141/profile_system/pictures/802475.png|Derek Leif|2008/12/12|1989/4/12|Phoenix|Argentina|178|91|Consultant
6256|/home/comp141/profile_system/pictures/679634.png|Walker Gordon|2012/8/25|1987/3/3|Chicago|Canada|170|65|Architect
6257|/home/comp141/profile_system/pictures/061129.png|Noe Callum|2015/4/18|1983/6/4|Austin|Argentina|163|90|Analyst
6258|/home/comp141/profile_system/pictures/046548.png|Paul Evander|2006/12/22|1988/8/23|Boston|USA|183|98|Nurse
6259|/home/comp141/profile_system/pictures/755169.png|Koda Gustavo|2006/8/22|1994/6/8|Chicago|India|160|67|Analyst
6260|/home/comp141/profile_system/pictures/241247.png|Justice Arjun|2011/2/11|1995/5/27|Austin|Argentina|191|73|Designer
6261|/home/comp141/profile_system/pictures/940432.png|Salvador Atreus|2007/3/26|1984/10/13|Phoenix|China|174|71|Artist
6262|/home/comp141/profile_system/pictures/139838.png|Barrett Kaiden|2012/8/13|1997/9/9|Phoenix|Japan|166|62|Analyst
6263|/home/comp141/profile_system/pictures/784790.png|Mohammad Ricky|2007/12/9|1989/5/9|Austin|Australia|172|96|Photographer
6264|/home/comp141/profile_system/pictures/928486.png|Mateo Damon|2012/4/7|1985/7/11|Austin|Germany|161|92|Manager
6265|/home/comp141/profile_system/pictures/606466.png|Jaziel Archer|2010/10/13|1986/2/14|Chicago|Germany|167|63|Manager
6266|/home/comp141/profile_system/pictures/315971.png|Edwin Joe|2011/6/18|1983/8/28|Seattle|Argentina|167|88|Analyst
6267|/home/comp141/profile_system/pictures/484670.png|Pablo Jayce|2009/1/23|1983/7/21|Boston|Germany|182|65|Photographer
6268|/home/comp141/profile_system/pictures/525641.png|Christopher Duncan|2009/8/10|1988/9/26|Denver|Australia|176|99|Photographer
6269|/home/comp141/profile_system/pictures/449864.png|Lionel Kyaire|2012/10/9|1987/5/4|San Francisco|Japan|189|108|Nurse
6270|/home/comp141/profile_system/pictures/897116.png|Zaire Leonidas|2007/5/20|1996/11/26|Phoenix|USA|165|83|Teacher
6271|/home/comp141/profile_system/pictures/740740.png|Israel Lian|2015/10/13|1981/11/7|San Francisco|Australia|194|104|Designer
6272|/home/comp141/profile_system/pictures/934116.png|Judah Roman|2015/7/2|1988/8/5|Boston|South Africa|187|67|Designer
6273|/home/comp141/profile_system/pictures/907970.png|Wilson Sonny|2011/12/15|1994/7/18|New York|Canada|178|68|Architect
